sheet,pair,metric,d,p
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,zsum_wedge_r_ks_vs_uniform,-0.8991329301459362,0.04665334842692692
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,maxip_wedge_r_ks_vs_uniform,-0.9216415307743425,0.043360827513850286
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,zsum_wedge_r_sd_um,0.6396338616447479,0.4149590668718436
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,maxip_wedge_r_sd_um,0.657916627953635,0.36771765823975333
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,zsum_wedge_r_skew,-0.35431961084991487,0.3776605604130394
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,maxip_wedge_r_skew,-0.5205118589487311,0.3677578154347426
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,zsum_wedge_r_mean_um,0.42617547437374836,0.5447278923533518
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,maxip_wedge_r_mean_um,0.4272769681446911,0.488144354687004
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,zsum_wedge_r_q25_um,0.15083304799302774,0.991228432452723
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,maxip_wedge_r_q25_um,0.1209520344619216,0.9949240516020519
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,zsum_wedge_r_q50_um,0.45017038698430295,0.4544330406508835
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,maxip_wedge_r_q50_um,0.5514244311741378,0.22706060425468222
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,zsum_wedge_r_q75_um,0.7535610264618822,0.06505004529197711
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,maxip_wedge_r_q75_um,0.7896067924565772,0.10252399864762385
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,zsum_wedge_r_20_35um_frac_pct,-0.9453990680080933,0.18098742200929985
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,maxip_wedge_r_20_35um_frac_pct,-0.9205024377768514,0.22707411252292864
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,zsum_wedge_r_35_55um_frac_pct,0.8253824860611234,0.0803873882590066
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,maxip_wedge_r_35_55um_frac_pct,0.7542739739611966,0.1307749585257536
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,zsum_wedge_mt_apex_elongation,0.13780940268162029,0.9980890666596159
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,maxip_wedge_mt_apex_elongation,0.25691098325580275,0.9591194424327899
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,zsum_wedge_mt_apex_lam_min_um2,0.2864809992597205,0.867283542665242
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,maxip_wedge_mt_apex_lam_min_um2,0.1812771305012357,0.9854395912700034
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,zsum_wedge_frac_pct,0.023576087978332622,0.9999996622427737
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,maxip_wedge_frac_pct,0.15154163926567196,0.9956895556720045
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,zsum_perinuclear_5um_pct,-0.1769111882134561,0.9854264120794876
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,maxip_perinuclear_5um_pct,-0.24445724149648515,0.945540006021101
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,zsum_peripheral_5um_pct,0.7139828763370231,0.1739508432369773
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,maxip_peripheral_5um_pct,0.6115281958323591,0.29754625849058924
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,zsum_mean_dist_to_nucleus_um,0.24991082080804872,0.9466791948359169
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,maxip_mean_dist_to_nucleus_um,0.23478811243681638,0.952137292839642
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,zsum_y_gini,-0.692037737479599,0.2739574030944337
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,maxip_y_gini,-0.671677372924781,0.33539364194466914
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,zsum_y_entropy,0.6690935432075353,0.3003376667308859
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,maxip_y_entropy,0.6351401644752889,0.30092164945145417
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,zsum_y_sd_um,0.9066062177962426,0.17303683530322556
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,maxip_y_sd_um,0.8403902959960059,0.21046409434882352
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,zsum_y_skew,0.17304504803953777,0.9318838114379164
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,maxip_y_skew,0.10390257026480013,0.9972345933847847
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,zsum_y_mean_um,0.03561954641686208,0.9999844758311245
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,maxip_y_mean_um,-0.0030604319926297485,0.9999999999083725
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,zsum_wedge_r_gini,-0.6959495956537974,0.2458253523231777
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,maxip_wedge_r_gini,-0.7000876865656146,0.26810124147955194
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,zsum_wedge_r_entropy,0.6640552251167415,0.28458939914310866
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,maxip_wedge_r_entropy,0.6457561974463144,0.25463256648012256
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,zsum_wedge_r_ks_vs_uniform,-0.5707336055073005,0.23191228038549405
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,maxip_wedge_r_ks_vs_uniform,-0.6459154849280151,0.20503399805682554
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,zsum_wedge_r_sd_um,0.8797646545138732,0.14798385802843406
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,maxip_wedge_r_sd_um,0.8303928796816847,0.16845343403452206
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,zsum_wedge_r_skew,-0.15550565722454399,0.9224822875249854
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,maxip_wedge_r_skew,-0.23045064609192556,0.9086204028501885
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,zsum_wedge_r_mean_um,0.009722448674104399,0.9999999759500268
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,maxip_wedge_r_mean_um,0.07571590983965229,0.9992231426428914
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,zsum_wedge_r_q25_um,-0.2190937878029514,0.9418937233815101
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,maxip_wedge_r_q25_um,-0.21961357713975338,0.9255447512582679
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,zsum_wedge_r_q50_um,0.06816741247721976,0.9995224693878756
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,maxip_wedge_r_q50_um,0.22457217609618288,0.8724571454345698
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,zsum_wedge_r_q75_um,0.38837466276038435,0.5066951318656339
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,maxip_wedge_r_q75_um,0.4926171836276365,0.41877169965298777
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,zsum_wedge_r_20_35um_frac_pct,-0.890497147923938,0.16777079470905176
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,maxip_wedge_r_20_35um_frac_pct,-0.9593516290226147,0.1617652393428155
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,zsum_wedge_r_35_55um_frac_pct,0.42638855529181047,0.548683948338339
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,maxip_wedge_r_35_55um_frac_pct,0.49005384148185205,0.43918621141894765
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,zsum_wedge_mt_apex_elongation,-0.15997177050008637,0.9898547845483043
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,maxip_wedge_mt_apex_elongation,-0.17697318105813273,0.9820679634277519
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,zsum_wedge_mt_apex_lam_min_um2,0.32794899487638474,0.7967602461092728
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,maxip_wedge_mt_apex_lam_min_um2,0.3423688162804232,0.8351368710738357
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,zsum_wedge_frac_pct,-0.2714785711995234,0.9290413559697173
MAPK9 siRNA,MAPK9 ctrl vs MAPK9 Ars,maxip_wedge_frac_pct,-0.0773346560587274,0.999750655826249
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,zsum_perinuclear_5um_pct,0.09170787978297196,0.998718482276263
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,maxip_perinuclear_5um_pct,0.2977091799322832,0.8160835081357157
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,zsum_peripheral_5um_pct,-0.22025122283352158,0.9851938573950197
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,maxip_peripheral_5um_pct,-0.2535500684615635,0.9149648148869258
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,zsum_mean_dist_to_nucleus_um,-0.13391518184580933,0.9947992283121937
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,maxip_mean_dist_to_nucleus_um,-0.3492984455380139,0.7270645967613774
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,zsum_y_gini,0.34097220087784863,0.8489633767914366
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,maxip_y_gini,0.4372101569829307,0.7110555589722862
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,zsum_y_entropy,-0.3510311870993606,0.7630066049645501
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,maxip_y_entropy,-0.38494699857361997,0.6617347826069637
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,zsum_y_sd_um,-0.3067005597217514,0.9256672187192061
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,maxip_y_sd_um,-0.38454642748247253,0.821075671056477
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,zsum_y_skew,0.031136597712776513,0.9999394312709057
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,maxip_y_skew,-0.053899199273507684,0.999540285426725
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,zsum_y_mean_um,-0.20873300314312504,0.9227714112575757
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,maxip_y_mean_um,-0.1155757880887746,0.9915602267417852
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,zsum_wedge_r_gini,0.30111642324705545,0.8842187945863699
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,maxip_wedge_r_gini,0.3926868735636623,0.7475020244709283
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,zsum_wedge_r_entropy,-0.31515131219433573,0.810267934144674
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,maxip_wedge_r_entropy,-0.34823331342287467,0.7031135343192958
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,zsum_wedge_r_ks_vs_uniform,0.04112073441188295,0.9999723716113893
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,maxip_wedge_r_ks_vs_uniform,0.23724452668472093,0.8864976160391854
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,zsum_wedge_r_sd_um,-0.2536980478381925,0.9532963114514251
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,maxip_wedge_r_sd_um,-0.31248530937732705,0.8873657674410426
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,zsum_wedge_r_skew,-0.09957502360841401,0.9693126944562092
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,maxip_wedge_r_skew,0.022886720417091888,0.9999931432850117
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,zsum_wedge_r_mean_um,0.1829489342296784,0.9517303505821848
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,maxip_wedge_r_mean_um,0.04301297548044115,0.9999156849996614
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,zsum_wedge_r_q25_um,0.16191863980593577,0.9796550777881053
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,maxip_wedge_r_q25_um,0.09949372606281531,0.9965786052608542
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,zsum_wedge_r_q50_um,0.21946446061735672,0.8904325721303241
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,maxip_wedge_r_q50_um,0.06825374516622744,0.9989298622296471
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,zsum_wedge_r_q75_um,0.11756444517330944,0.9879964797194604
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,maxip_wedge_r_q75_um,-0.15970904006880426,0.971408970735153
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,zsum_wedge_r_20_35um_frac_pct,0.023906880047721263,0.9999993526845181
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,maxip_wedge_r_20_35um_frac_pct,0.24747583524622652,0.9556611920051636
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,zsum_wedge_r_35_55um_frac_pct,0.17094684706769067,0.969019955014198
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,maxip_wedge_r_35_55um_frac_pct,-0.052336048050108115,0.9998774245530391
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,zsum_wedge_mt_apex_elongation,0.11493819928205762,0.9974749063011276
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,maxip_wedge_mt_apex_elongation,0.19066923117789428,0.9707445611665547
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,zsum_wedge_mt_apex_lam_min_um2,-0.03419893100114574,0.99999297919076
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,maxip_wedge_mt_apex_lam_min_um2,-0.21095345325312365,0.9669718103184387
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,zsum_wedge_frac_pct,0.3536031538976378,0.8970483372414764
MAPK9 siRNA,ctrl Ars vs MAPK9 Ars,maxip_wedge_frac_pct,0.35460804378577193,0.8248730663870428
